,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time
6064,57,22.27246703,49.65303885,1128,morning,45.47284873
6065,47,50.38147582,94.74244267,909,evening,0.443924262
6066,102,65.04893332,33.89336749,1482,evening,7.414894247
6067,59,52.02938662,4.971245043,1061,afternoon,36.43062093
6068,67,25.7915193,60.876052,579,night,15.39450716
6069,53,54.78855397,63.47296697,578,night,22.15349802
6070,122,49.99301386,47.9569709,1079,morning,34.65591386
6071,88,53.03999972,39.68595884,874,night,22.42939012
6072,82,50.75534984,89.26646006,1136,evening,54.4083396
6073,67,9.62868469,93.84371833,1138,night,14.3004508
6074,65,46.52958718,67.31615827,1065,afternoon,35.30792105
6075,122,69.00581869,50.12249745,1317,night,16.62201844
6076,112,78.74171689,6.75477021,528,evening,22.60648106
6077,111,69.88762865,30.10381535,1484,evening,3.622375164
6078,123,50.51672103,28.50917447,1187,night,53.42068056
6079,106,63.83507003,5.824249622,1218,evening,11.56728364
6080,102,60.85984565,84.33630967,1276,afternoon,10.75195261
6081,63,45.35848932,86.70476064,893,night,2.788690689
6082,91,72.98628341,91.23708834,1004,night,21.1804652
6083,74,37.06633995,74.18093106,735,night,16.23371623
6084,81,47.84624469,71.051397,1073,evening,3.125426941
6085,57,68.04278435,47.78265095,1414,evening,41.77810652
6086,56,31.66359883,85.73979376,1172,night,2.061581435
6087,35,23.28382182,51.01345658,886,afternoon,4.700884218
6088,52,30.5936208,2.964110874,837,morning,18.52437247
6089,120,58.88327416,58.49103708,1198,morning,13.28361099
6090,127,94.67068251,39.04575911,1272,evening,9.668831024
6091,38,73.95620272,52.12979487,1275,afternoon,24.8983813
6092,112,65.65524736,44.07060962,671,evening,22.2884169
6093,45,81.31952551,49.67981941,1417,night,16.99092248
6094,66,55.7882777,10.85727268,887,evening,44.90744579
6095,75,37.64329166,1.45332018,1006,afternoon,20.68447248
6096,122,48.77277457,34.01874027,543,morning,115.6069503
6097,53,44.64930882,25.45388749,1122,afternoon,48.55615557
6098,42,30.73817017,25.00577148,875,afternoon,3.376568475
6099,61,45.83295096,93.70952241,804,evening,9.605009163
6100,35,18.80188864,81.89850384,1451,afternoon,23.02817839
6101,99,43.54759436,1.337086204,1482,afternoon,18.98349099
6102,108,48.04533176,0.871921041,948,evening,1.443638046
6103,89,46.54138325,77.68999249,511,afternoon,22.53285469
6104,90,83.65781507,98.48605807,843,afternoon,27.89316833
6105,61,54.00636874,46.52063595,1232,afternoon,18.67315679
6106,29,85.29315968,43.31297648,1209,morning,60.32740577
6107,78,22.55166551,27.58245251,1308,afternoon,24.39779669
6108,93,67.52717606,66.66337408,556,afternoon,46.3173987
6109,39,54.27945848,47.16494113,1472,night,26.51642066
6110,52,48.05090105,16.75187087,758,afternoon,72.00839388
6111,44,23.48731246,48.13746527,1190,night,7.231128968
6112,115,56.8048542,37.63710118,1324,evening,53.45670951
6113,40,95.4856159,88.98059131,1320,evening,17.82571277
6114,69,58.81258485,77.15866101,1406,night,35.87768766
6115,123,49.0756982,70.12474424,971,evening,25.04865898
6116,84,52.97360925,32.71602232,1447,evening,3.457423679
6117,115,61.79284176,13.9615382,757,morning,17.21225597
6118,79,81.25223517,86.46789842,855,night,33.61455794
6119,89,42.60561338,34.27473865,1021,evening,68.60250475
6120,117,53.69949417,59.29565922,626,night,7.394642603
6121,76,50.09655963,59.08255679,1282,evening,13.16362893
6122,80,40.88772639,92.80530816,781,night,13.41711901
6123,85,53.92347106,17.17236336,606,afternoon,22.29302061
6124,26,80.61282712,77.16454628,1137,night,59.63438366
6125,117,36.95938975,46.25905775,642,night,15.10190236
6126,105,57.36862461,17.47520116,1060,night,4.763123912
6127,61,58.05052962,83.56386073,633,afternoon,21.19025559
6128,117,49.80376817,82.01391059,812,night,1.151881308
6129,106,58.60785789,4.018240985,1272,evening,12.66873159
6130,100,57.73486057,70.94400176,1095,evening,21.66073687
6131,62,31.71326147,15.35198862,716,afternoon,21.87453025
6132,35,48.79765383,61.03603498,639,night,51.3639595
6133,103,49.69520159,64.38026314,556,evening,48.45159176
6134,79,29.01963276,66.52445504,1477,night,9.965023538
6135,110,51.1791076,12.00968624,1140,morning,10.74506016
6136,43,49.44839141,59.83159089,1395,night,119.9678196
6137,106,90.46605832,9.986321146,1423,afternoon,14.9020375
6138,46,33.50706382,74.55541872,1267,night,4.623373864
6139,72,70.00699112,6.37446326,1516,evening,32.09538471
6140,61,59.46598786,75.78110344,1055,night,8.372178331
6141,111,70.65950116,88.34924041,574,afternoon,27.74376667
6142,129,33.97539941,29.85416424,1051,evening,51.65796132
6143,86,12.34739333,77.82919848,984,morning,5.722446762
6144,87,47.85284399,41.75212093,1191,morning,18.02437179
6145,108,65.41192301,79.77136068,1038,night,14.48410817
6146,72,43.56960824,68.62523697,1191,night,221.9169655
6147,38,47.05152512,28.91405123,583,morning,37.30557804
6148,70,89.50875633,19.37336589,975,afternoon,2.578785299
6149,91,35.44994134,91.47421361,938,evening,7.78630269
6150,45,68.50836024,83.89791706,894,afternoon,5.132904742
6151,55,30.38294147,65.99020184,741,afternoon,0.460254345
6152,66,73.00324737,34.93716182,1061,afternoon,11.38740809
6153,85,48.60377102,51.04593835,761,morning,11.76716033
6154,81,59.76667688,55.78641309,708,morning,8.036124818
6155,72,37.14911648,8.606995113,785,evening,24.16275883
6156,120,51.88359807,97.22338658,1034,morning,7.394288089
6157,110,53.37515396,9.181920905,1001,evening,84.93986066
6158,115,21.72764173,72.16836592,1439,evening,39.55483298
6159,121,40.13381402,49.28016559,1323,morning,3.882788937
6160,129,55.3438503,75.98787303,797,morning,9.394553586
6161,137,34.92471055,26.0930316,561,morning,121.260593
6162,91,53.50724116,39.51103557,593,evening,6.701251111
6163,50,46.29742484,52.55014543,1010,afternoon,3.731447925
6164,120,61.88716872,12.07341547,979,evening,7.931376494
6165,48,46.6305203,85.18373699,737,evening,37.53783981
6166,91,97.6175485,99.15375228,935,night,21.88642305
6167,45,10.61176421,41.75875688,892,night,2.098662261
6168,38,34.13956649,37.68164245,884,afternoon,13.47240884
6169,103,63.56187965,59.40806203,791,evening,2.718115139
6170,46,53.7120527,68.86686806,876,evening,10.30356956
6171,96,58.72611041,86.85764124,874,morning,5.624691242
6172,127,0,37.28910033,521,night,7.475940823
6173,122,46.35844168,76.4827274,1055,morning,45.17433555
6174,94,50.12376901,24.00807043,1493,night,45.9045779
6175,116,62.16810692,68.0447986,508,night,39.54965933
6176,32,57.11143575,46.67452203,650,afternoon,34.96650547
6177,74,50.26082048,66.16805545,748,morning,8.437689983
6178,91,47.95886445,37.98076357,1356,night,17.43391938
6179,106,24.80865281,29.43393303,887,morning,18.48813419
6180,71,56.90056306,48.59901482,539,morning,22.96238106
6181,130,47.53951523,89.51027147,1204,night,58.21045837
6182,69,41.3635796,67.48520451,990,afternoon,65.84583248
6183,122,49.73751922,61.16572898,682,afternoon,7.302405325
6184,132,42.80489779,71.98652243,567,morning,16.96870288
6185,47,21.05766798,72.91116775,752,night,4.805919981
6186,108,63.13822757,29.47440688,903,night,31.3386958
6187,75,87.43691546,23.27376291,1015,evening,25.46388234
6188,87,55.54492173,50.91318668,797,afternoon,57.07941318
6189,91,55.90749459,14.78366648,570,night,21.94988486
6190,121,79.99125816,47.47406406,1368,afternoon,45.5731893
6191,106,88.06338381,69.30452653,718,evening,11.48574083
6192,72,46.48509615,0.741016438,563,evening,35.54996533
6193,69,35.55569007,11.11474549,902,morning,1.229699623
6194,50,58.72933651,96.21537191,1174,evening,4.929516363
6195,96,53.1503407,92.79419688,1010,evening,17.77024446
6196,54,69.3240443,41.79165073,1221,night,65.3829123
6197,102,50.07466509,59.00328161,1393,night,64.91448049
6198,101,51.53498421,15.52924364,570,evening,27.39660559
6199,47,30.79335287,33.10119888,1181,night,4.173995399
6200,29,70.42676661,79.29321785,585,night,34.27368503
6201,45,37.29275133,85.59665745,1183,morning,5.839645942
6202,49,26.13199974,40.52921669,1369,night,12.94496651
6203,90,0,31.1052691,1399,morning,11.31452284
6204,68,47.97635405,68.16818983,1016,night,64.74564714
6205,72,35.79242103,71.79031568,707,morning,35.4829937
6206,51,45.32597748,98.38070282,1106,morning,2.211225496
6207,86,40.22532024,69.7328808,813,afternoon,55.61928298
6208,123,42.69394013,24.01649974,1204,morning,16.88468956
6209,47,33.53044011,5.99845825,1157,night,42.16609805
6210,74,35.04170748,25.76052045,1090,morning,44.9743229
6211,111,31.01757747,22.66526241,773,evening,198.925182
6212,72,46.06610261,9.283428158,1416,morning,12.7827813
6213,47,27.09621864,44.43875803,1309,morning,59.9509613
6214,45,75.1563026,28.81391234,792,evening,10.1396609
6215,112,49.81889979,92.50905676,1342,night,162.3791623
6216,65,19.29160562,40.39097487,573,night,15.84175936
6217,24,54.39557187,87.6616611,1450,night,32.38019947
6218,24,32.03736754,30.67320604,698,morning,156.1435348
6219,58,70.8988395,83.14905921,511,evening,6.709965549
6220,72,37.73609993,45.45145536,993,afternoon,29.34496541
6221,79,77.86719882,3.235819879,1381,night,192.7044705
6222,74,69.9942597,48.69534301,1202,evening,86.4507438
6223,58,120,22.67681883,749,evening,7.482344845
6224,39,51.94920426,30.74421673,1435,night,3.11835089
6225,63,63.79019072,68.43574024,908,afternoon,16.65757619
6226,108,50.25200423,52.95046565,1375,night,43.23588209
6227,110,51.70104654,88.86124995,1379,evening,46.77808868
6228,50,74.65960123,93.5954657,970,evening,28.05105638
6229,100,65.45100596,69.09573801,1337,afternoon,28.62662911
6230,57,48.15809348,86.35354134,1041,evening,3.857483786
6231,124,76.4171545,19.5074392,749,night,17.45939325
6232,110,70.02554855,7.927447797,1195,night,25.75256988
6233,100,81.13115677,33.29691084,1477,afternoon,34.5223305
6234,94,74.40626404,32.57162961,1349,night,2.887873015
6235,70,42.93118413,66.50925179,1327,night,35.19855693
6236,113,40.78984655,84.03597606,1348,night,85.04352648
6237,53,41.4903654,29.68823432,1425,afternoon,46.28639566
6238,40,65.61752055,42.47730007,1276,afternoon,29.33511997
6239,55,76.85798632,10.49553606,917,morning,3.065490418
6240,77,71.16659968,41.274094,803,afternoon,47.44833155
6241,40,21.43853579,21.44087053,1398,evening,32.62621008
6242,98,35.70958621,38.24553818,1332,morning,23.86829548
6243,104,63.66501109,26.63472598,1133,evening,48.6063782
6244,58,74.57970824,80.87295348,1227,afternoon,33.67198365
6245,106,56.16216242,0.406268769,525,night,19.02932975
6246,134,80.55988614,33.87082617,1303,night,8.0196658
6247,47,12.18755709,96.92356405,1130,morning,21.05596248
6248,65,45.81303493,67.89926969,1428,evening,5.01958525
6249,121,78.34278799,77.21672313,787,morning,1.862507427
6250,76,56.78279997,85.98737632,616,morning,7.995608167
6251,131,33.89911815,36.18440901,719,night,13.72333688
6252,115,65.79682041,6.594462025,1319,afternoon,31.22207659
6253,49,52.74829343,41.06899563,1397,morning,20.75688648
6254,93,40.76060934,65.27064419,677,night,39.85720662
6255,129,18.56760147,37.07915802,760,evening,40.12240917
6256,91,63.92494816,44.83125112,878,morning,36.73293236
6257,49,28.26564712,82.55039839,987,morning,23.78743517
6258,43,92.84365249,3.623712473,656,afternoon,32.6331291
6259,56,14.35074174,33.4721026,649,afternoon,113.7292701
6260,29,51.09615749,48.84130279,836,afternoon,36.70296928
6261,45,65.03098792,29.91870349,1169,afternoon,40.69974205
6262,82,29.65936296,44.58293496,1407,afternoon,10.32515316
6263,77,35.80938286,40.17643402,762,night,19.50181913
6264,91,67.00422573,92.39089431,1287,morning,17.13884732
6265,86,30.98575717,49.31225465,724,night,13.08408123
6266,103,88.41265885,47.6321958,629,night,18.46122612
6267,79,51.11272505,25.44880958,689,afternoon,27.34069583
6268,43,41.60990289,4.632282501,1137,morning,29.36089794
6269,86,82.442653,29.94781045,1400,afternoon,54.89777507
6270,81,28.82836202,2.720818001,889,afternoon,32.041541
6271,55,84.59521487,82.67742498,827,evening,61.06263249
6272,121,30.35242578,20.42876641,1403,afternoon,32.06691914
6273,73,75.18976241,91.11935289,771,afternoon,12.9271206
6274,115,87.28819079,88.58360462,901,night,29.89827377
6275,55,47.92035173,66.46958762,1261,night,39.17126418
6276,35,47.85659793,86.25436814,661,morning,34.71786644
6277,63,44.2984089,87.79150351,1233,morning,56.89607384
6278,126,34.36198442,77.63463833,614,afternoon,70.79944256
6279,101,51.6959304,50.79279327,943,afternoon,12.24860523
6280,86,68.13485742,95.00464758,1101,evening,2.466247243
6281,121,61.75988659,81.77410608,544,evening,32.04924712
6282,45,60.17280998,12.69850089,924,night,3.504869222
6283,75,35.32997824,41.99082913,651,morning,64.62040045
6284,119,28.44702262,53.96911869,1014,morning,51.80690244
6285,80,85.3567596,52.94145066,1421,morning,37.50341593
6286,78,23.30039931,37.95347931,514,night,78.18214642
6287,106,46.96262797,53.16402516,1048,morning,65.45966849
6288,64,65.04618074,9.299204381,1166,night,76.89256819
6289,81,80.4226216,65.52324362,714,night,39.89117125
6290,104,50.42888441,49.77421944,868,morning,13.78764754
6291,114,55.48709437,78.76529767,1311,evening,1.467665025
6292,101,40.5492207,69.33876944,1050,evening,1.906109294
6293,110,84.616579,11.27697938,872,morning,47.27220331
6294,124,77.44599727,35.07095467,1035,evening,6.37279025
6295,82,29.99070327,73.62467026,557,evening,11.26673059
6296,81,63.12603898,33.68861927,696,night,26.46440698
6297,94,47.67999805,56.69010331,1401,night,4.215507002
6298,92,56.24742315,96.12695464,1261,morning,126.6549967
6299,37,33.97296869,7.992060509,1308,afternoon,50.96491524
6300,39,10.91438252,19.02892057,1444,morning,26.36340455
6301,82,27.82791732,48.06094016,638,morning,71.72899455
6302,93,38.8879071,73.84334507,545,night,20.41112017
6303,25,40.02448529,33.01113381,475,morning,68.17532984
6304,57,3.130173162,11.74614831,1052,evening,52.4575843
6305,39,56.22827543,31.57758309,742,morning,0.425502954
6306,75,21.81194194,64.44325559,1139,afternoon,47.79784374
6307,103,49.21612377,79.25477889,672,night,45.96453517
6308,80,26.32226159,97.70128913,586,night,11.45452883
6309,112,14.21406308,76.13456983,1009,morning,20.37979813
6310,71,49.00461778,49.22586656,647,morning,4.461785032
6311,117,45.98984665,29.26170559,1489,afternoon,32.95072475
6312,114,51.89041856,92.75163836,911,evening,33.66193704
6313,84,81.92449775,53.4210324,1233,evening,119.6328521
6314,105,64.1949031,68.87936077,859,night,38.48542163
6315,54,89.41927802,47.24403574,1102,morning,17.79080636
6316,109,43.85890376,24.21070626,865,night,5.963521905
6317,67,35.56665824,54.69384472,1504,afternoon,46.49482328
6318,130,59.17335368,83.99041961,1040,evening,13.09918417
6319,108,87.16749024,38.33209279,1053,evening,86.32497178
6320,110,27.62136897,66.87265028,1339,afternoon,9.734049993
6321,54,78.00316751,4.235615426,740,afternoon,6.567195308
6322,106,59.50202809,93.65375773,838,night,29.06186326
6323,79,41.17510294,96.99315399,947,night,74.17673426
6324,87,80.0656891,38.62946037,862,afternoon,4.561945401
6325,43,26.00756704,49.83839135,672,night,1.266662248
6326,51,63.35157859,16.05827019,928,night,102.6895327
6327,35,46.28897527,19.61967165,1236,evening,4.410614827
6328,56,72.34921239,60.20686235,1230,morning,28.05806544
6329,86,56.69841064,62.70044639,861,afternoon,6.660493351
6330,32,71.94162533,34.16069321,1016,morning,5.506215446
6331,74,50.96386003,37.4028188,1203,afternoon,5.08969782
6332,93,41.30232398,50.62285295,722,afternoon,37.13315321
6333,82,48.38233315,93.97924096,636,night,42.76627091
6334,53,53.65935619,14.9656634,546,night,3.828190235
6335,47,57.04670595,55.15278113,1293,afternoon,4.405228801
6336,33,63.64766236,5.818614232,1062,afternoon,81.6937717
6337,75,50.33029467,45.83490979,699,night,26.66463564
6338,47,63.59299832,39.72122063,561,night,45.6009983
6339,117,94.37665723,16.4199003,1107,morning,2.519597995
6340,36,35.52048246,16.39955414,1179,evening,1.615070423
6341,37,70.09318514,45.0096398,1393,evening,15.1352563
6342,112,36.38426912,12.65949055,1149,morning,24.30758472
6343,76,31.13104441,29.47783773,647,afternoon,13.98033962
6344,121,78.71116736,7.121835242,1305,night,37.4934349
6345,47,31.98457391,29.7293724,977,afternoon,33.21290098
6346,73,49.49430853,53.36924615,1313,evening,17.76403536
6347,99,33.9957522,74.38710048,1276,night,2.482484647
6348,115,98.36316393,83.04068631,685,morning,27.15506395
6349,69,49.43388296,33.78424958,1183,morning,8.307359073
6350,71,27.98691826,93.87968867,1320,evening,14.62489395
6351,60,32.63846162,24.06247873,971,afternoon,0.435074935
6352,51,92.43289228,8.057636044,779,afternoon,22.08841553
6353,106,45.71569159,92.50096658,876,afternoon,36.01849105
6354,133,48.36628641,53.98105629,1419,evening,25.84676327
6355,86,79.68811948,35.13793029,993,evening,41.77859651
6356,37,75.47029767,89.81108565,735,evening,223.3490655
6357,137,32.43359545,77.57457649,1006,afternoon,30.03649409
6358,48,34.09055212,83.24437165,533,morning,7.495375927
6359,63,38.94182766,29.23434493,1420,afternoon,25.47938693
6360,35,43.45764676,87.34852293,1175,evening,8.43408702
6361,68,66.64612918,64.97724831,930,night,12.02336786
6362,81,48.26179282,73.80158566,595,evening,13.01797276
